20260831
C0000346;Cap Verificador;NUMERICO;10;8;S;
C0000347;Cap Periódico;NUMERICO;10;4;S;
C0000348;Floor Periódico;NUMERICO;10;4;S;
C0000349;Spread do Indicador;NUMERICO;10;4;S;
C0000350;Percent_Valor_desembolsado;NUMERICO;3;2;S;
C0000351;Percentual CDI;NUMERICO;3;2;S;
C0000352;Valor Fixo Dólar;NUMERICO;10;2;S;
C0000353;Percentual de Upside;NUMERICO;3;2;S;
C0000354;Correção CDI;NUMERICO;10;4;S;
C0000355;Up ou Down;DOMINIO;4;0;S;UP
C0000355;Up ou Down;DOMINIO;4;0;S;DOWN
C0000356;Taxa Posfixada;DOMINIO;5;0;S;CDI
C0000356;Taxa Posfixada;DOMINIO;5;0;S;LIBOR
C0000356;Taxa Posfixada;DOMINIO;5;0;S;N/A
C0000357;Período Libor;DOMINIO;6;0;S;1MES
C0000357;Período Libor;DOMINIO;6;0;S;2MESES
C0000357;Período Libor;DOMINIO;6;0;S;3MESES
C0000357;Período Libor;DOMINIO;6;0;S;6MESES
C0000357;Período Libor;DOMINIO;6;0;S;NA
C0000357;Período Libor;DOMINIO;6;0;S;1 ANO
C0000358;Data Final Indicador;DOMINIO;3;0;S;D
C0000358;Data Final Indicador;DOMINIO;3;0;S;D-1
C0000358;Data Final Indicador;DOMINIO;3;0;S;D-2
C0000358;Data Final Indicador;DOMINIO;3;0;S;D-3
C0000358;Data Final Indicador;DOMINIO;3;0;S;D-4
C0000358;Data Final Indicador;DOMINIO;3;0;S;D-5
C0000359;Data Cotação Libor;DOMINIO;3;0;S;D
C0000359;Data Cotação Libor;DOMINIO;3;0;S;D-1
C0000359;Data Cotação Libor;DOMINIO;3;0;S;D-2
C0000359;Data Cotação Libor;DOMINIO;3;0;S;D-3
C0000359;Data Cotação Libor;DOMINIO;3;0;S;D-4
C0000359;Data Cotação Libor;DOMINIO;3;0;S;D-5
C0000360;Moeda_Libor;DOMINIO;3;0;S;USD
C0000360;Moeda_Libor;DOMINIO;3;0;S;EUR
C0000360;Moeda_Libor;DOMINIO;3;0;S;JPY
C0000360;Moeda_Libor;DOMINIO;3;0;S;GBP
C0000361;Valor_Inicial_Moeda_Libor;NUMERICO;10;4;S;
C0000362;Data Cotação Final Moeda Libor;DATA;8;0;S;
C0000363;Fonte_Moeda_Libor;TEXTO;20;0;S;
C0000364;Limitador;NUMERICO;10;4;S;
C0000365;Percentual Taxa Pós;NUMERICO;3;2;S;
C0000366;Barreira de Proteção;NUMERICO;3;2;S;
C0000367;Código ISIN;TEXTO;30;0;N;
C0000368;Limitador de Alta;NUMERICO;10;4;S;
C0000369;Base Limitador;DOMINIO;3;0;S;252
C0000369;Base Limitador;DOMINIO;3;0;S;360
C0000369;Base Limitador;DOMINIO;3;0;S;N/A
C0000370;Expressão Limitador;DOMINIO;12;0;S;N/A
C0000370;Expressão Limitador;DOMINIO;12;0;S;LINEAR
C0000370;Expressão Limitador;DOMINIO;12;0;S;EXPONENCIAL
C0000371;CAP_1;NUMERICO;6;4;S;
C0000372;CAP_2;NUMERICO;6;4;S;
C0000373;CAP_3;NUMERICO;6;4;S;
C0000374;CAP_4;NUMERICO;6;4;S;
C0000375;CAP_5;NUMERICO;6;4;S;
C0000376;CAP_6;NUMERICO;6;4;S;
C0000377;CAP_7;NUMERICO;6;4;S;
C0000378;CAP_8;NUMERICO;6;4;S;
C0000379;CAP_9;NUMERICO;6;4;S;
C0000380;CAP_10;NUMERICO;6;4;S;
C0000381;CAP_11;NUMERICO;6;4;S;
C0000382;CAP_12;NUMERICO;6;4;S;
C0000383;CAP_13;NUMERICO;6;4;S;
C0000384;CAP_14;NUMERICO;6;4;S;
C0000385;CAP_15;NUMERICO;6;4;S;
C0000386;CAP_16;NUMERICO;6;4;S;
C0000387;CAP_17;NUMERICO;6;4;S;
C0000388;CAP_18;NUMERICO;6;4;S;
C0000389;CAP_19;NUMERICO;6;4;S;
C0000390;CAP_20;NUMERICO;6;4;S;
C0000391;CAP_21;NUMERICO;6;4;S;
C0000392;CAP_22;NUMERICO;6;4;S;
C0000393;CAP_23;NUMERICO;6;4;S;
C0000394;CAP_24;NUMERICO;6;4;S;
C0000395;CAP_25;NUMERICO;6;4;S;
C0000396;CAP_26;NUMERICO;6;4;S;
C0000397;CAP_27;NUMERICO;6;4;S;
C0000398;CAP_28;NUMERICO;6;4;S;
C0000399;CAP_29;NUMERICO;6;4;S;
C0000400;CAP_30;NUMERICO;6;4;S;
C0000401;CAP_31;NUMERICO;6;4;S;
C0000402;CAP_32;NUMERICO;6;4;S;
C0000403;CAP_33;NUMERICO;6;4;S;
C0000404;CAP_34;NUMERICO;6;4;S;
C0000405;CAP_35;NUMERICO;6;4;S;
C0000406;CAP_36;NUMERICO;6;4;S;
C0000407;CAP_37;NUMERICO;6;4;S;
C0000408;CAP_38;NUMERICO;6;4;S;
C0000409;CAP_39;NUMERICO;6;4;S;
C0000410;CAP_40;NUMERICO;6;4;S;
C0000411;CAP_41;NUMERICO;6;4;S;
C0000412;CAP_42;NUMERICO;6;4;S;
C0000413;CAP_43;NUMERICO;6;4;S;
C0000414;CAP_44;NUMERICO;6;4;S;
C0000415;CAP_45;NUMERICO;6;4;S;
C0000416;CAP_46;NUMERICO;6;4;S;
C0000417;CAP_47;NUMERICO;6;4;S;
C0000418;CAP_48;NUMERICO;6;4;S;
C0000419;CAP_49;NUMERICO;6;4;S;
C0000420;CAP_50;NUMERICO;6;4;S;
C0000421;CAP_51;NUMERICO;6;4;S;
C0000422;CAP_52;NUMERICO;6;4;S;
C0000423;CAP_53;NUMERICO;6;4;S;
C0000424;CAP_54;NUMERICO;6;4;S;
C0000425;CAP_55;NUMERICO;6;4;S;
C0000426;CAP_56;NUMERICO;6;4;S;
C0000427;CAP_57;NUMERICO;6;4;S;
C0000428;CAP_58;NUMERICO;6;4;S;
C0000429;CAP_59;NUMERICO;6;4;S;
C0000430;CAP_60;NUMERICO;6;4;S;
C0000431;Taxa/Fator Fixo;NUMERICO;4;8;S;
C0000432;Knock In_Alta_Indicador;NUMERICO;6;6;S;
C0000433;Knock In_Baixa_Indicador;NUMERICO;6;6;S;
C0000434;Taxa/Fator Fixo_1;NUMERICO;4;8;S;
C0000435;Taxa/Fator Fixo_2;NUMERICO;4;8;S;
C0000436;Cotação Índice de Preços;DOMINIO;3;0;S;M-1
C0000436;Cotação Índice de Preços;DOMINIO;3;0;S;M-2
C0000436;Cotação Índice de Preços;DOMINIO;3;0;S;M-3
C0000436;Cotação Índice de Preços;DOMINIO;3;0;S;M-4
C0000437;Data cotação no vcto;DOMINIO;3;0;S;D
C0000437;Data cotação no vcto;DOMINIO;3;0;S;D-1
C0000437;Data cotação no vcto;DOMINIO;3;0;S;D-2
C0000437;Data cotação no vcto;DOMINIO;3;0;S;D-3
C0000437;Data cotação no vcto;DOMINIO;3;0;S;N/A
C0000437;Data cotação no vcto;DOMINIO;3;0;S;D-4
C0000437;Data cotação no vcto;DOMINIO;3;0;S;D-5
C0000438;Indicador_5;TEXTO;20;0;S;
C0000439;Indicador_6;TEXTO;20;0;S;
C0000440;Indicador_7;TEXTO;20;0;S;
C0000441;Valor Inicial Indicador_5;NUMERICO;10;4;S;
C0000442;Valor Inicial Indicador_6;NUMERICO;10;4;S;
C0000443;Valor Inicial Indicador_7;NUMERICO;10;4;S;
C0000444;Fonte Indicador_5;TEXTO;20;0;S;
C0000445;Fonte Indicador_6;TEXTO;20;0;S;
C0000446;Fonte Indicador_7;TEXTO;20;0;S;
C0000447;Forward Points;NUMERICO;10;4;S;
C0000448;Fee de acesso;NUMERICO;10;4;S;
C0000449;Buffer;NUMERICO;10;4;S;
C0000450;Fee de acesso 2;NUMERICO;10;4;S;
C0000451;Percentual Prêmio Acordado;NUMERICO;3;2;S;
C0000452;Data Inicial de captação;DATA;8;0;S;
C0000453;Data Final de captação;DATA;8;0;S;
C0000454;Percentual_Barreira da Call;NUMERICO;3;2;S;
C0000455;Percentual_Rebate da Call;NUMERICO;3;2;S;
C0000456;Percentual_Barreira da Put;NUMERICO;3;2;S;
C0000457;Percentual_Rebate da Put;NUMERICO;3;2;S;
C0000458;Percentual_Prêmio a mercado;NUMERICO;3;2;S;
C0000459;Verificação Rebate;TEXTO;20;0;S;
C0000460;Num contrato Pré Registro;TEXTO;20;0;S;
C0000461;Correção_Rebate;DOMINIO;3;0;S;CDI
C0000461;Correção_Rebate;DOMINIO;3;0;S;N/A
C0000462;Percentual Correção_Rebate;NUMERICO;3;2;S;
C0000463;Fonte Correção_Rebate;DOMINIO;10;0;S;BLOOMBERG
C0000463;Fonte Correção_Rebate;DOMINIO;10;0;S;SISBACEN
C0000463;Fonte Correção_Rebate;DOMINIO;10;0;S;REUTERS
C0000463;Fonte Correção_Rebate;DOMINIO;10;0;S;BMFBOVESPA
C0000463;Fonte Correção_Rebate;DOMINIO;10;0;S;CETIP
C0000463;Fonte Correção_Rebate;DOMINIO;10;0;S;N/A
C0000464;Contratos Antecipados;TEXTO;300;0;S;
C0000465;Data Cotação Indicador;DATA;8;0;S;
C0000466;Data Inicial Cap Juros Principal;DATA;8;0;S;
C0000467;Data Final Cap Juros Principal;DATA;8;0;S;
C0000468;Data Inicial Pagamento Juros Acruado;DATA;8;0;S;
C0000469;Data Final Pagamento Juros Acruado;DATA;8;0;S;
C0000470;Curva TJLP;DOMINIO;11;0;S;PARTE
C0000470;Curva TJLP;DOMINIO;11;0;S;CONTRAPARTE
C0000471;Cupom Dólar_curva USD;NUMERICO;10;4;S;
C0000472;Base_Cupom Dólar_curva USD;DOMINIO;3;0;S;252
C0000472;Base_Cupom Dólar_curva USD;DOMINIO;3;0;S;360
C0000472;Base_Cupom Dólar_curva USD;DOMINIO;3;0;S;N/A
C0000473;Expressão_Cupom Dólar_curva USD;DOMINIO;11;0;S;N/A
C0000473;Expressão_Cupom Dólar_curva USD;DOMINIO;11;0;S;LINEAR
C0000473;Expressão_Cupom Dólar_curva USD;DOMINIO;11;0;S;EXPONENCIAL
C0000474;Ptax_curva USD;DOMINIO;3;0;S;D
C0000474;Ptax_curva USD;DOMINIO;3;0;S;D-1
C0000474;Ptax_curva USD;DOMINIO;3;0;S;D-2
C0000474;Ptax_curva USD;DOMINIO;3;0;S;D-3
C0000474;Ptax_curva USD;DOMINIO;3;0;S;D-4
C0000474;Ptax_curva USD;DOMINIO;3;0;S;D-5
C0000475;Data Correção_Inicial;DATA;8;0;S;
C0000476;Data Correção_Final;DATA;8;0;S;
C0000477;Percentual Correção CDI;NUMERICO;3;2;S;
C0000478;Limitador Inferior;NUMERICO;10;8;S;
C0000479;Limitador Superior;NUMERICO;10;8;S;
C0000480;Ação Condicionada;DOMINIO;9;0;S;KNOCK IN
C0000480;Ação Condicionada;DOMINIO;9;0;S;KNOCK OUT
C0000481;Campo Alvo;DOMINIO;18;0;S;LIMITADOR INFERIOR
C0000481;Campo Alvo;DOMINIO;18;0;S;LIMITADOR SUPERIOR
C0000481;Campo Alvo;DOMINIO;18;0;S;TERCEIRA CURVA
C0000482;Taxa Cupom Base_3;DOMINIO;3;0;S;252
C0000482;Taxa Cupom Base_3;DOMINIO;3;0;S;360
C0000482;Taxa Cupom Base_3;DOMINIO;3;0;S;N/A
C0000483;Taxa Cupom Expressao_3;DOMINIO;11;0;S;N/A
C0000483;Taxa Cupom Expressao_3;DOMINIO;11;0;S;LINEAR
C0000483;Taxa Cupom Expressao_3;DOMINIO;11;0;S;EXPONENCIAL
C0000484;Forma Verificação;DOMINIO;8;0;S;CONTINUA
C0000484;Forma Verificação;DOMINIO;8;0;S;DISCRETA
C0000485;Fonte Informação Verificação;TEXTO;40;0;S;
C0000486;Strike Reset;NUMERICO;10;8;S;
C0000487;Forward Novo;NUMERICO;10;8;S;
C0000488;Cupom TJLP;NUMERICO;10;4;S;
C0000489;Cupom TJLP Base;NUMERICO;10;4;S;
C0000490;Cupom TJLP Expressão;DOMINIO;11;0;S;N/A
C0000490;Cupom TJLP Expressão;DOMINIO;11;0;S;LINEAR
C0000490;Cupom TJLP Expressão;DOMINIO;11;0;S;EXPONENCIAL
C0000491;Cupom CDI;NUMERICO;10;4;S;
C0000492;Cupom CDI Base;NUMERICO;10;4;S;
C0000493;Cupom CDI Expressão;DOMINIO;11;0;S;N/A
C0000493;Cupom CDI Expressão;DOMINIO;11;0;S;LINEAR
C0000493;Cupom CDI Expressão;DOMINIO;11;0;S;EXPONENCIAL
C0000494;Qtdade Opções;NUMERICO;10;0;S;
C0000495;% Prêmio;NUMERICO;3;4;S;
C0000496;Taxa Pré Melhor;NUMERICO;10;4;S;
C0000497;Taxa Pré Pior;NUMERICO;10;4;S;
C0000498;Limite Inferior Período 1;NUMERICO;10;8;N;
C0000499;Limite Superior Período 1;NUMERICO;10;8;S;
C0000500;Limite Inferior Período 2;NUMERICO;10;8;S;
C0000501;Limite Superior Período 2;NUMERICO;10;8;S;
C0000502;Limite Inferior Período 3;NUMERICO;10;8;S;
C0000503;Limite Superior Período 3;NUMERICO;10;8;S;
C0000504;Limite Inferior Período 4;NUMERICO;10;8;S;
C0000505;Limite Superior Período 4;NUMERICO;10;8;S;
C0000506;Limite Inferior Período 5;NUMERICO;10;8;S;
C0000507;Limite Superior Período 5;NUMERICO;10;8;S;
C0000508;Limite Inferior Período 6;NUMERICO;10;8;S;
C0000509;Limite Superior Período 6;NUMERICO;10;8;S;
C0000510;Limite Inferior Período 7;NUMERICO;10;8;S;
C0000511;Limite Superior Período 7;NUMERICO;10;8;S;
C0000512;Limite Inferior Período 8;NUMERICO;10;8;S;
C0000513;Limite Superior Período 8;NUMERICO;10;8;S;
C0000514;Limite Inferior Período 9;NUMERICO;10;8;S;
C0000515;Limite Superior Período 9;NUMERICO;10;8;S;
C0000516;Limite Inferior Período 10;NUMERICO;10;8;S;
C0000517;Limite Superior Período 10;NUMERICO;10;8;S;
C0000518;Limite Inferior Período 11;NUMERICO;10;8;S;
C0000519;Limite Superior Período 11;NUMERICO;10;8;S;
C0000520;Limite Inferior Período 12;NUMERICO;10;8;S;
C0000521;Limite Superior Período 12;NUMERICO;10;8;S;
C0000522;Data Apuracao Inicial 3;DATA;8;0;N;
C0000523;Data Apuracao Final 3;DATA;8;0;N;
C0000524;Data Apuracao Inicial 4;DATA;8;0;N;
C0000525;Data Apuracao Final 4;DATA;8;0;N;
C0000526;Data Apuracao Inicial 5;DATA;8;0;N;
C0000527;Data Apuracao Final 5;DATA;8;0;N;
C0000528;Data Apuracao Inicial 6;DATA;8;0;N;
C0000529;Data Apuracao Final 6;DATA;8;0;N;
C0000530;Data Apuracao Inicial 7;DATA;8;0;N;
C0000531;Data Apuracao Final 7;DATA;8;0;N;
C0000532;Data Apuracao Inicial 8;DATA;8;0;N;
C0000533;Data Apuracao Final 8;DATA;8;0;N;
C0000534;Data Apuracao Inicial 9;DATA;8;0;N;
C0000535;Data Apuracao Final 9;DATA;8;0;N;
C0000536;Data Apuracao Inicial 10;DATA;8;0;N;
C0000537;Data Apuracao Final 10;DATA;8;0;N;
C0000538;Data Apuracao Inicial 11;DATA;8;0;N;
C0000539;Data Apuracao Final 11;DATA;8;0;N;
C0000540;Data Apuracao Inicial 12;DATA;8;0;N;
C0000541;Data Apuracao Final 12;DATA;8;0;N;
C0000542;Strike Reset 1;NUMERICO;10;8;S;
C0000543;Strike Reset 2;NUMERICO;10;8;S;
C0000544;Strike Reset 3;NUMERICO;10;8;S;
C0000545;Strike Reset 4;NUMERICO;10;8;S;
C0000546;Strike Reset 5;NUMERICO;10;8;S;
C0000547;Strike Reset 6;NUMERICO;10;8;S;
C0000548;Strike Reset 7;NUMERICO;10;8;S;
C0000549;Strike Reset 8;NUMERICO;10;8;S;
C0000550;Strike Reset 9;NUMERICO;10;8;S;
C0000551;Strike Reset 10;NUMERICO;10;8;S;
C0000552;Strike Reset 11;NUMERICO;10;8;S;
C0000553;Strike Reset 12;NUMERICO;10;8;S;
C0000554;Strike Indicador 1;NUMERICO;10;8;N;
C0000555;Strike Indicador 2;NUMERICO;10;8;N;
C0000556;Strike Indicador 3;NUMERICO;10;8;N;
C0000557;Strike Indicador 4;NUMERICO;10;8;N;
C0000558;Strike Indicador 5;NUMERICO;10;8;N;
C0000559;Strike Indicador 6;NUMERICO;10;8;N;
C0000560;Strike Indicador 7;NUMERICO;10;8;N;
C0000561;Strike Indicador 8;NUMERICO;10;8;N;
C0000562;Strike Indicador 9;NUMERICO;10;8;N;
C0000563;Strike Indicador 10;NUMERICO;10;8;N;
C0000564;Strike Indicador 11;NUMERICO;10;8;N;
C0000565;Strike Indicador 12;NUMERICO;10;8;N;
C0000566;Taxa Pré A Periodo 1;NUMERICO;10;8;S;
C0000567;Taxa Pré B Periodo 1;NUMERICO;10;8;S;
C0000568;Taxa Pré A Periodo 2;NUMERICO;10;8;S;
C0000569;Taxa Pré B Periodo 2;NUMERICO;10;8;S;
C0000570;Taxa Pré A Periodo 3;NUMERICO;10;8;S;
C0000571;Taxa Pré B Periodo 3;NUMERICO;10;8;S;
C0000572;Taxa Pré A Periodo 4;NUMERICO;10;8;S;
C0000573;Taxa Pré B Periodo 4;NUMERICO;10;8;S;
C0000574;Taxa Pré A Periodo 5;NUMERICO;10;8;S;
C0000575;Taxa Pré B Periodo 5;NUMERICO;10;8;S;
C0000576;Taxa Pré A Periodo 6;NUMERICO;10;8;S;
C0000577;Taxa Pré B Periodo 6;NUMERICO;10;8;S;
C0000578;Taxa Pré A Periodo 7;NUMERICO;10;8;S;
C0000579;Taxa Pré B Periodo 7;NUMERICO;10;8;S;
C0000580;Taxa Pré A Periodo 8;NUMERICO;10;8;S;
C0000581;Taxa Pré B Periodo 8;NUMERICO;10;8;S;
C0000582;Taxa Pré A Periodo 9;NUMERICO;10;8;S;
C0000583;Taxa Pré B Periodo 9;NUMERICO;10;8;S;
C0000584;Taxa Pré A Periodo 10;NUMERICO;10;8;S;
C0000585;Taxa Pré B Periodo 10;NUMERICO;10;8;S;
C0000586;Taxa Pré A Periodo 11;NUMERICO;10;8;S;
C0000587;Taxa Pré B Periodo 11;NUMERICO;10;8;S;
C0000588;Taxa Pré A Periodo 12;NUMERICO;10;8;S;
C0000589;Taxa Pré B Periodo 12;NUMERICO;10;8;S;
C0000590;Notional em Variancia ;NUMERICO;10;4;S;
C0000591;Strike de Volatilidade;NUMERICO;10;4;S;
C0000592;Fator de Cap;NUMERICO;10;4;S;
C0000593;Strike Superior;NUMERICO;10;8;S;
C0000594;Strike Inferior;NUMERICO;10;8;S;
C0000595;Peso Indicador_6;NUMERICO;10;4;S;
C0000596;Taxa Efetiva no Período;NUMERICO;10;4;S;
C0000597;Taxa Mercado;NUMERICO;10;4;S;
C0000598;Taxa Aderencia Alta;NUMERICO;10;4;S;
C0000599;Ativo CDI;TEXTO;20;0;S;
C0000600;Qtde Contratos;NUMERICO;10;4;S;
C0000601;Taxa Pré A Periodo 13;NUMERICO;10;8;S;
C0000602;Taxa Pré B Periodo 13;NUMERICO;10;8;S;
C0000603;Taxa Pré A Periodo 14;NUMERICO;10;8;S;
C0000604;Taxa Pré B Periodo 14;NUMERICO;10;8;S;
C0000605;Taxa Pré A Periodo 15;NUMERICO;10;8;S;
C0000606;Taxa Pré B Periodo 15;NUMERICO;10;8;S;
C0000607;Taxa Pré A Periodo 16;NUMERICO;10;8;S;
C0000608;Taxa Pré B Periodo 16;NUMERICO;10;8;S;
C0000609;Taxa Pré A Periodo 17;NUMERICO;10;8;S;
C0000610;Taxa Pré B Periodo 17;NUMERICO;10;8;S;
C0000611;Taxa Pré A Periodo 18;NUMERICO;10;8;S;
C0000612;Taxa Pré B Periodo 18;NUMERICO;10;8;S;
C0000613;Taxa Pré A Periodo 19;NUMERICO;10;8;S;
C0000614;Taxa Pré B Periodo 19;NUMERICO;10;8;S;
C0000615;Taxa Pré A Periodo 20;NUMERICO;10;8;S;
C0000616;Taxa Pré B Periodo 20;NUMERICO;10;8;S;
C0000617;Taxa Pré A Periodo 21;NUMERICO;10;8;S;
C0000618;Taxa Pré B Periodo 21;NUMERICO;10;8;S;
C0000619;Taxa Pré A Periodo 22;NUMERICO;10;8;S;
C0000620;Taxa Pré B Periodo 22;NUMERICO;10;8;S;
C0000621;Taxa Pré A Periodo 23;NUMERICO;10;8;S;
C0000622;Taxa Pré B Periodo 23;NUMERICO;10;8;S;
C0000623;Taxa Pré A Periodo 24;NUMERICO;10;8;S;
C0000624;Taxa Pré B Periodo 24;NUMERICO;10;8;S;
C0000625;Taxa Pré A Periodo 25;NUMERICO;10;8;S;
C0000626;Taxa Pré B Periodo 25;NUMERICO;10;8;S;
C0000627;Taxa Pré A Periodo 26;NUMERICO;10;8;S;
C0000628;Taxa Pré B Periodo 26;NUMERICO;10;8;S;
C0000629;Taxa Pré A Periodo 27;NUMERICO;10;8;S;
C0000630;Taxa Pré B Periodo 27;NUMERICO;10;8;S;
C0000631;Taxa Pré A Periodo 28;NUMERICO;10;8;S;
C0000632;Taxa Pré B Periodo 28;NUMERICO;10;8;S;
C0000633;Taxa Pré A Periodo 29;NUMERICO;10;8;S;
C0000634;Taxa Pré B Periodo 29;NUMERICO;10;8;S;
C0000635;Taxa Pré A Periodo 30;NUMERICO;10;8;S;
C0000636;Taxa Pré B Periodo 30;NUMERICO;10;8;S;
C0000637;Taxa Pré A Periodo 31;NUMERICO;10;8;S;
C0000638;Taxa Pré B Periodo 31;NUMERICO;10;8;S;
C0000639;Taxa Pré A Periodo 32;NUMERICO;10;8;S;
C0000640;Taxa Pré B Periodo 32;NUMERICO;10;8;S;
C0000641;Taxa Pré A Periodo 33;NUMERICO;10;8;S;
C0000642;Taxa Pré B Periodo 33;NUMERICO;10;8;S;
C0000643;Taxa Pré A Periodo 34;NUMERICO;10;8;S;
C0000644;Taxa Pré B Periodo 34;NUMERICO;10;8;S;
C0000645;Taxa Pré A Periodo 35;NUMERICO;10;8;S;
C0000646;Taxa Pré B Periodo 35;NUMERICO;10;8;S;
C0000647;Taxa Pré A Periodo 36;NUMERICO;10;8;S;
C0000648;Taxa Pré B Periodo 36;NUMERICO;10;8;S;
C0000649;Taxa Pré A Periodo 37;NUMERICO;10;8;S;
C0000650;Taxa Pré B Periodo 37;NUMERICO;10;8;S;
C0000651;Taxa Pré A Periodo 38;NUMERICO;10;8;S;
C0000652;Taxa Pré B Periodo 38;NUMERICO;10;8;S;
C0000653;Taxa Pré A Periodo 39;NUMERICO;10;8;S;
C0000654;Taxa Pré B Periodo 39;NUMERICO;10;8;S;
C0000655;Taxa Pré A Periodo 40;NUMERICO;10;8;S;
C0000656;Taxa Pré B Periodo 40;NUMERICO;10;8;S;
C0000657;Taxa Pré A Periodo 41;NUMERICO;10;8;S;
C0000658;Taxa Pré B Periodo 41;NUMERICO;10;8;S;
C0000659;Taxa Pré A Periodo 42;NUMERICO;10;8;S;
C0000660;Taxa Pré B Periodo 42;NUMERICO;10;8;S;
C0000661;Taxa Pré A Periodo 43;NUMERICO;10;8;S;
C0000662;Taxa Pré B Periodo 43;NUMERICO;10;8;S;
C0000663;Taxa Pré A Periodo 44;NUMERICO;10;8;S;
C0000664;Taxa Pré B Periodo 44;NUMERICO;10;8;S;
C0000665;Taxa Pré A Periodo 45;NUMERICO;10;8;S;
C0000666;Taxa Pré B Periodo 45;NUMERICO;10;8;S;
C0000667;Taxa Pré A Periodo 46;NUMERICO;10;8;S;
C0000668;Taxa Pré B Periodo 46;NUMERICO;10;8;S;
C0000669;Taxa Pré A Periodo 47;NUMERICO;10;8;S;
C0000670;Taxa Pré B Periodo 47;NUMERICO;10;8;S;
C0000671;Taxa Pré A Periodo 48;NUMERICO;10;8;S;
C0000672;Taxa Pré B Periodo 48;NUMERICO;10;8;S;
C0000673;Tipo de Verificação;DOMINIO;9;0;S;AMERICANA
C0000673;Tipo de Verificação;DOMINIO;9;0;S;EUROPEIA
C0000674;Percentual CDI Dentro;NUMERICO;3;2;S;
C0000675;Percentual CDI Fora;NUMERICO;3;2;S;
C0000676;Quantidade Cotações;NUMERICO;3;2;S;
C0000677;Forward Ref 1;NUMERICO;10;8;S;
C0000678;Forward Ref 2;NUMERICO;10;8;S;
C0000679;Limite Inferior Período 13;NUMERICO;10;8;S;
C0000680;Limite Superior Período 13;NUMERICO;10;8;S;
C0000681;Limite Inferior Período 14;NUMERICO;10;8;S;
C0000682;Limite Superior Período 14;NUMERICO;10;8;S;
C0000683;Limite Inferior Período 15;NUMERICO;10;8;S;
C0000684;Limite Superior Período 15;NUMERICO;10;8;S;
C0000685;Limite Inferior Período 16;NUMERICO;10;8;S;
C0000686;Limite Superior Período 16;NUMERICO;10;8;S;
C0000687;Limite Inferior Período 17;NUMERICO;10;8;S;
C0000688;Limite Superior Período 17;NUMERICO;10;8;S;
C0000689;Limite Inferior Período 18;NUMERICO;10;8;S;
C0000690;Limite Superior Período 18;NUMERICO;10;8;S;
C0000691;Limite Inferior Período 19;NUMERICO;10;8;S;
C0000692;Limite Superior Período 19;NUMERICO;10;8;S;
C0000693;Limite Inferior Período 20;NUMERICO;10;8;S;
C0000694;Limite Superior Período 20;NUMERICO;10;8;S;
C0000695;Limite Inferior Período 21;NUMERICO;10;8;S;
C0000696;Limite Superior Período 21;NUMERICO;10;8;S;
C0000697;Limite Inferior Período 22;NUMERICO;10;8;S;
C0000698;Limite Superior Período 22;NUMERICO;10;8;S;
C0000699;Limite Inferior Período 23;NUMERICO;10;8;S;
C0000700;Limite Superior Período 23;NUMERICO;10;8;S;
C0000701;Limite Inferior Período 24;NUMERICO;10;8;S;
C0000702;Limite Superior Período 24;NUMERICO;10;8;S;
C0000703;Limite Inferior Período 25;NUMERICO;10;8;S;
C0000704;Limite Superior Período 25;NUMERICO;10;8;S;
C0000705;Limite Inferior Período 26;NUMERICO;10;8;S;
C0000706;Limite Superior Período 26;NUMERICO;10;8;S;
C0000707;Limite Inferior Período 27;NUMERICO;10;8;S;
C0000708;Limite Superior Período 27;NUMERICO;10;8;S;
C0000709;Limite Inferior Período 28;NUMERICO;10;8;S;
C0000710;Limite Superior Período 28;NUMERICO;10;8;S;
C0000711;Limite Inferior Período 29;NUMERICO;10;8;S;
C0000712;Limite Superior Período 29;NUMERICO;10;8;S;
C0000713;Limite Inferior Período 30;NUMERICO;10;8;S;
C0000714;Limite Superior Período 30;NUMERICO;10;8;S;
C0000715;Limite Inferior Período 31;NUMERICO;10;8;S;
C0000716;Limite Superior Período 31;NUMERICO;10;8;S;
C0000717;Limite Inferior Período 32;NUMERICO;10;8;S;
C0000718;Limite Superior Período 32;NUMERICO;10;8;S;
C0000719;Limite Inferior Período 33;NUMERICO;10;8;S;
C0000720;Limite Superior Período 33;NUMERICO;10;8;S;
C0000721;Limite Inferior Período 34;NUMERICO;10;8;S;
C0000722;Limite Superior Período 34;NUMERICO;10;8;S;
C0000723;Limite Inferior Período 35;NUMERICO;10;8;S;
C0000724;Limite Superior Período 35;NUMERICO;10;8;S;
C0000725;Limite Inferior Período 36;NUMERICO;10;8;S;
C0000726;Limite Superior Período 36;NUMERICO;10;8;S;
C0000727;Limite Inferior Período 37;NUMERICO;10;8;S;
C0000728;Limite Superior Período 37;NUMERICO;10;8;S;
C0000729;Limite Inferior Período 38;NUMERICO;10;8;S;
C0000730;Limite Superior Período 38;NUMERICO;10;8;S;
C0000731;Limite Inferior Período 39;NUMERICO;10;8;S;
C0000732;Limite Superior Período 39;NUMERICO;10;8;S;
C0000733;Limite Inferior Período 40;NUMERICO;10;8;S;
C0000734;Limite Superior Período 40;NUMERICO;10;8;S;
C0000735;Limite Inferior Período 41;NUMERICO;10;8;S;
C0000736;Limite Superior Período 41;NUMERICO;10;8;S;
C0000737;Limite Inferior Período 42;NUMERICO;10;8;S;
