20260831
CODIGO FIGURA;NOME FIGURA;CALCULADA;COD CAMPO;NOME CAMPO;DESC CAMPO;TAMANHO;QTD DECIMAIS;OBRIGATORIO;DOMINIO
40;COE001040 - PutSpread + PutSpread;N;C0000053;Tipo de Cotação para Liquidação 1;DOMINIO;0;;S;Maximo
40;COE001040 - PutSpread + PutSpread;N;C0000053;Tipo de Cotação para Liquidação 1;DOMINIO;0;;S;Mínimo
40;COE001040 - PutSpread + PutSpread;N;C0000053;Tipo de Cotação para Liquidação 1;DOMINIO;0;;S;Ajuste
40;COE001040 - PutSpread + PutSpread;N;C0000053;Tipo de Cotação para Liquidação 1;DOMINIO;0;;S;Fechamento
40;COE001040 - PutSpread + PutSpread;N;C0000053;Tipo de Cotação para Liquidação 1;DOMINIO;0;;S;Media
40;COE001040 - PutSpread + PutSpread;N;C0000054;Tipo de Cotação para Liquidação 2;DOMINIO;0;;S;Mínimo
40;COE001040 - PutSpread + PutSpread;N;C0000054;Tipo de Cotação para Liquidação 2;DOMINIO;0;;S;Ajuste
40;COE001040 - PutSpread + PutSpread;N;C0000054;Tipo de Cotação para Liquidação 2;DOMINIO;0;;S;Maximo
40;COE001040 - PutSpread + PutSpread;N;C0000054;Tipo de Cotação para Liquidação 2;DOMINIO;0;;S;Media
40;COE001040 - PutSpread + PutSpread;N;C0000054;Tipo de Cotação para Liquidação 2;DOMINIO;0;;S;Fechamento
40;COE001040 - PutSpread + PutSpread;N;C0000055;Limitador cenário de baixa 1 (%);NUMERICO;4;8;S;
40;COE001040 - PutSpread + PutSpread;N;C0000056;Limitador cenário de baixa 2 (%);NUMERICO;4;8;S;
40;COE001040 - PutSpread + PutSpread;N;C0000057;Ativo Subjacente 1;DOMINIO;0;;S;IBOVESPA
40;COE001040 - PutSpread + PutSpread;N;C0000057;Ativo Subjacente 1;DOMINIO;0;;S;DOLAR DOS EUA
40;COE001040 - PutSpread + PutSpread;N;C0000058;Classe do Ativo Subjacente 1;DOMINIO;0;;S;JUROS INTERNACIONAIS
40;COE001040 - PutSpread + PutSpread;N;C0000058;Classe do Ativo Subjacente 1;DOMINIO;0;;S;INDICES INTERNACIONA
40;COE001040 - PutSpread + PutSpread;N;C0000058;Classe do Ativo Subjacente 1;DOMINIO;0;;S;JUROS
40;COE001040 - PutSpread + PutSpread;N;C0000058;Classe do Ativo Subjacente 1;DOMINIO;0;;S;INDICES DE PRECOS
40;COE001040 - PutSpread + PutSpread;N;C0000058;Classe do Ativo Subjacente 1;DOMINIO;0;;S;TAXAS DE CAMBIO
40;COE001040 - PutSpread + PutSpread;N;C0000058;Classe do Ativo Subjacente 1;DOMINIO;0;;S;INDICES
40;COE001040 - PutSpread + PutSpread;N;C0000058;Classe do Ativo Subjacente 1;DOMINIO;0;;S;ACOES
40;COE001040 - PutSpread + PutSpread;N;C0000058;Classe do Ativo Subjacente 1;DOMINIO;0;;S;ACOES INTERNACIONAIS
40;COE001040 - PutSpread + PutSpread;N;C0000058;Classe do Ativo Subjacente 1;DOMINIO;0;;S;COMMODITIES
40;COE001040 - PutSpread + PutSpread;N;C0000168;Tipo de Fixing para Vencimento;DOMINIO;20;;N;Média do período
40;COE001040 - PutSpread + PutSpread;N;C0000168;Tipo de Fixing para Vencimento;DOMINIO;20;;N;Máximo do período
40;COE001040 - PutSpread + PutSpread;N;C0000168;Tipo de Fixing para Vencimento;DOMINIO;20;;N;Mínimo do período
41;COE001041 - Wedding Cake;N;C0000001;Strike 1(%);NUMERICO;4;8;S;
41;COE001041 - Wedding Cake;N;C0000004;Data para fixing;DATA;10;;N;
41;COE001041 - Wedding Cake;N;C0000005;Data inicial para fixing;DATA;10;;N;
41;COE001041 - Wedding Cake;N;C0000006;Data final para fixing;DATA;10;;N;
41;COE001041 - Wedding Cake;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Media
41;COE001041 - Wedding Cake;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Fechamento
41;COE001041 - Wedding Cake;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Maximo
41;COE001041 - Wedding Cake;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Ajuste
41;COE001041 - Wedding Cake;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Mínimo
41;COE001041 - Wedding Cake;N;C0000012;Periodo de verificação de barreiras;DOMINIO;10;;S;Americana
41;COE001041 - Wedding Cake;N;C0000012;Periodo de verificação de barreiras;DOMINIO;10;;S;Européia
41;COE001041 - Wedding Cake;N;C0000013;Data inicial para verificação;DATA;10;;N;
41;COE001041 - Wedding Cake;N;C0000014;Data final para verificação;DATA;10;;N;
41;COE001041 - Wedding Cake;N;C0000019;Remuneração adicional;DOMINIO;10;;S;Pré
41;COE001041 - Wedding Cake;N;C0000019;Remuneração adicional;DOMINIO;10;;S;DI
41;COE001041 - Wedding Cake;N;C0000019;Remuneração adicional;DOMINIO;10;;S;NO PERIODO
41;COE001041 - Wedding Cake;N;C0000019;Remuneração adicional;DOMINIO;10;;S;PRE252-LIN
41;COE001041 - Wedding Cake;N;C0000022;Strike 2(%);NUMERICO;4;8;S;
41;COE001041 - Wedding Cake;N;C0000060;Strike 3(%);NUMERICO;4;8;N;
41;COE001041 - Wedding Cake;N;C0000061;Strike 4(%);NUMERICO;4;8;N;
41;COE001041 - Wedding Cake;N;C0000062;Strike 5(%);NUMERICO;4;8;N;
41;COE001041 - Wedding Cake;N;C0000063;Strike 6(%);NUMERICO;4;8;N;
41;COE001041 - Wedding Cake;N;C0000064;Remunerador flutuante Camada 1 (%);NUMERICO;10;8;N;
41;COE001041 - Wedding Cake;N;C0000065;Cupom remunerador Camada 1 (%);NUMERICO;10;8;S;
41;COE001041 - Wedding Cake;N;C0000066;Remunerador flutuante Camada 2 (%);NUMERICO;10;8;N;
41;COE001041 - Wedding Cake;N;C0000067;Cupom remunerador Camada 2 (%);NUMERICO;10;8;S;
41;COE001041 - Wedding Cake;N;C0000068;Remunerador flutuante Camada 3 (%);NUMERICO;10;8;N;
41;COE001041 - Wedding Cake;N;C0000069;Cupom remunerador Camada 3 (%);NUMERICO;10;8;N;
41;COE001041 - Wedding Cake;N;C0000102;Quantidade de Camadas;DOMINIO;0;;S;2
41;COE001041 - Wedding Cake;N;C0000102;Quantidade de Camadas;DOMINIO;0;;S;3
42;COE001042 - Call KO 1 + Call KO 2;N;C0000001;Strike 1(%);NUMERICO;4;8;S;
42;COE001042 - Call KO 1 + Call KO 2;N;C0000002;Participação cenário de alta (%);NUMERICO;6;4;S;
42;COE001042 - Call KO 1 + Call KO 2;N;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;Data única
42;COE001042 - Call KO 1 + Call KO 2;N;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;Janela de datas
42;COE001042 - Call KO 1 + Call KO 2;N;C0000003;Período de captura do ativo subjacente para liquidação;DOMINIO;10;;S;MAIS DATAS
42;COE001042 - Call KO 1 + Call KO 2;N;C0000004;Data para fixing;DATA;10;;N;
42;COE001042 - Call KO 1 + Call KO 2;N;C0000005;Data inicial para fixing;DATA;10;;N;
42;COE001042 - Call KO 1 + Call KO 2;N;C0000006;Data final para fixing;DATA;10;;N;
42;COE001042 - Call KO 1 + Call KO 2;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Media
42;COE001042 - Call KO 1 + Call KO 2;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Maximo
42;COE001042 - Call KO 1 + Call KO 2;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Fechamento
42;COE001042 - Call KO 1 + Call KO 2;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Mínimo
42;COE001042 - Call KO 1 + Call KO 2;N;C0000007;Tipo de Cotação para Liquidação;DOMINIO;0;;S;Ajuste
42;COE001042 - Call KO 1 + Call KO 2;N;C0000009;Rebate no Cenário de Alta(%);NUMERICO;4;4;S;
42;COE001042 - Call KO 1 + Call KO 2;N;C0000011;Tipo de cotação para verificação de barreira cenario de alta;DOMINIO;10;;S;Fechamento
42;COE001042 - Call KO 1 + Call KO 2;N;C0000011;Tipo de cotação para verificação de barreira cenario de alta;DOMINIO;10;;S;Media
42;COE001042 - Call KO 1 + Call KO 2;N;C0000011;Tipo de cotação para verificação de barreira cenario de alta;DOMINIO;10;;S;Maximo
42;COE001042 - Call KO 1 + Call KO 2;N;C0000011;Tipo de cotação para verificação de barreira cenario de alta;DOMINIO;10;;S;Ajuste
42;COE001042 - Call KO 1 + Call KO 2;N;C0000011;Tipo de cotação para verificação de barreira cenario de alta;DOMINIO;10;;S;Mínimo
42;COE001042 - Call KO 1 + Call KO 2;N;C0000012;Periodo de verificação de barreiras;DOMINIO;10;;S;Européia
42;COE001042 - Call KO 1 + Call KO 2;N;C0000012;Periodo de verificação de barreiras;DOMINIO;10;;S;Americana
42;COE001042 - Call KO 1 + Call KO 2;N;C0000013;Data inicial para verificação;DATA;10;;N;
42;COE001042 - Call KO 1 + Call KO 2;N;C0000014;Data final para verificação;DATA;10;;N;
42;COE001042 - Call KO 1 + Call KO 2;N;C0000022;Strike 2(%);NUMERICO;4;8;S;
42;COE001042 - Call KO 1 + Call KO 2;N;C0000028;Barreira cenário de alta (%);NUMERICO;4;8;S;
42;COE001042 - Call KO 1 + Call KO 2;N;C0000041;Participação cenário de alta 2 (%);NUMERICO;6;4;S;
42;COE001042 - Call KO 1 + Call KO 2;N;C0000100;Barreira cenário de alta 2 (%);NUMERICO;4;8;S;
42;COE001042 - Call KO 1 + Call KO 2;N;C0000101;Rebate no Cenário de Alta 2 (%);NUMERICO;4;4;S;
42;COE001042 - Call KO 1 + Call KO 2;N;C0000168;Tipo de Fixing para Vencimento;DOMINIO;20;;N;Média do período
42;COE001042 - Call KO 1 + Call KO 2;N;C0000168;Tipo de Fixing para Vencimento;DOMINIO;20;;N;Mínimo do período
42;COE001042 - Call KO 1 + Call KO 2;N;C0000168;Tipo de Fixing para Vencimento;DOMINIO;20;;N;Máximo do período
42;COE001042 - Call KO 1 + Call KO 2;N;C000070;Quantidade 1;NUMERICO;12;8;N;
42;COE001042 - Call KO 1 + Call KO 2;N;C000071;Quantidade 2;NUMERICO;12;8;N;
43;COE001043 - Edge Accrual;N;C0000013;Data inicial para verificação;DATA;10;;N;
43;COE001043 - Edge Accrual;N;C0000014;Data final para verificação;DATA;10;;N;
43;COE001043 - Edge Accrual;N;C0000019;Remuneração adicional;DOMINIO;10;;S;PRE252-LIN
43;COE001043 - Edge Accrual;N;C0000019;Remuneração adicional;DOMINIO;10;;S;NO PERIODO
43;COE001043 - Edge Accrual;N;C0000019;Remuneração adicional;DOMINIO;10;;S;Pré
43;COE001043 - Edge Accrual;N;C0000019;Remuneração adicional;DOMINIO;10;;S;DI
43;COE001043 - Edge Accrual;N;C0000020;Remunerador flutuante adicional (%);NUMERICO;4;4;N;
43;COE001043 - Edge Accrual;N;C0000021;Cupom remunerador adicional (%);NUMERICO;9;4;N;
43;COE001043 - Edge Accrual;N;C0000025;Tipo de Cotação para Verificação;DOMINIO;0;;S;Ajuste
43;COE001043 - Edge Accrual;N;C0000025;Tipo de Cotação para Verificação;DOMINIO;0;;S;Maximo
43;COE001043 - Edge Accrual;N;C0000025;Tipo de Cotação para Verificação;DOMINIO;0;;S;Mínimo
43;COE001043 - Edge Accrual;N;C0000025;Tipo de Cotação para Verificação;DOMINIO;0;;S;Media
43;COE001043 - Edge Accrual;N;C0000025;Tipo de Cotação para Verificação;DOMINIO;0;;S;Fechamento
43;COE001043 - Edge Accrual;N;C0000030;Barreira (%);NUMERICO;4;8;S;
43;COE001043 - Edge Accrual;N;C0000031;Direção barreira;DOMINIO;10;;S;Acima
43;COE001043 - Edge Accrual;N;C0000031;Direção barreira;DOMINIO;10;;S;Abaixo
